Date,Corn,Soybean,Wheat,Cotton,Coffee,Oats,Sugar,Soybean_Oil,Lumber
1987-01-16,0.011512637354263252,0.0035018188898517763,-0.0028127818225031375,-0.005187605164915244,0.00320739206316346,-0.008722565543572588,0.0036063967050268117,0.017647709606517535,-0.00765081961119591
1987-01-19,0.002251627003273597,0.0006574736102308255,0.00011318063586938588,-0.012650861090900667,0.004408405210708741,0.031564233698294565,-0.02386129956492778,0.011752555723396873,-0.008421152507252082
1987-01-20,0.00539152364264831,-0.008025623248185242,0.003454652855775818,0.004238471582956178,0.002666074607854583,-0.010978138898281944,0.002476252999903658,-0.0076148670829131685,0.020355740514340928
1987-01-21,-0.0020061935346307983,0.0004084348139220095,0.0069864167420212,0.02970919075172005,-0.004946804073607018,-0.010793587771833113,0.02874643796346936,0.01941529542812275,0.028447298548259697
1987-01-22,-0.008702899526850738,-0.002370603305455867,-0.0101845988320337,-0.013410771865976997,0.004184285265966771,3.775426692456717e-05,0.04908711064830401,0.006717563201043891,0.022797355605831304
1987-01-23,0.005070538038278735,0.007778870226281989,0.016358542985620145,-0.009056078418898597,0.003055476095256856,-0.007086708420768972,0.05995778717166908,0.027201131123787883,-0.013483066660855324
1987-01-26,-0.0015360574889495137,-0.00026634114817923886,0.00021452668430013374,0.005182929386361693,-0.004871441199806536,-0.03132262353058988,-0.001938215309385654,0.0035626079932672976,-0.006091160046950579
1987-01-27,0.000805493796741262,-0.00044619262857347787,-0.016542230967182773,-0.042216631642741156,0.003926646389714644,0.004220705944720947,0.007705862636432814,-0.00040139437485171327,0.025327275806368076
1987-01-28,-0.011796265410770869,-0.004808931122548357,-0.00422349062065044,0.0030652848003908033,0.003517357154869711,-0.02943542956004593,0.031374963216685994,-0.007151442650018129,-0.005393551717012793
1987-01-29,0.008118351834368041,0.007406432923606404,-0.01593283683113717,-0.03677147182719895,-0.013072487760835028,-0.004157972143262313,-0.025719171390940206,0.008949703535411064,-0.008108391348880922
1987-01-30,0.0012733375325602932,-0.0024336048983034076,0.021952714347260975,0.003947731922482041,0.002991061296959026,-0.001945630015387193,-0.030663631252664494,-0.020375378014898197,0.014027952668165427
1987-02-02,0.01888887774154637,-0.0014494472753755296,-0.005498396199554067,-0.010509878745067465,0.00422955589915011,-0.0007601067527917485,0.01452087330428774,-0.018994391338585617,0.023724576414213078
1987-02-03,0.0002813965630249462,0.0022983695035444533,0.0025534200043523464,0.015070373258455495,-0.003995173152493009,0.008870433114541132,-0.010178088452481377,0.00529079043865578,0.02547730197517386
1987-02-04,-0.0020484250653796283,-0.00446713100646593,0.004290652768330778,-0.011260516812241748,0.003996243538168897,0.028922484185946295,0.017283314592913226,-0.00506550605473189,0.022106933817982077
1987-02-05,-0.018318851170604222,-0.007863638252301665,-0.010113064992325628,0.009795052983075085,0.002781767815526043,-0.0064272711937980375,0.03458144334415306,-0.014410218194047001,0.003956116180031499
1987-02-06,8.500841564899192e-05,-0.004224984043406992,0.0053281838182197925,0.009488918340361205,0.003252323699699629,-0.005285607010341727,-0.06765707668476426,0.0015661674834987404,-0.010113007965240478
1987-02-09,-0.009251130665902257,0.0040951855913063774,-0.009324926950469395,0.007068695575763719,0.0028056321387179926,-0.002239405770496657,0.00209137346384434,-0.008701857466459306,0.02165557966886274
1987-02-10,-0.000593108984714204,0.0029893891707976766,-0.013746602182311532,-0.005043551049389068,0.00282388992129382,-0.005911979024484159,0.022075734013975366,-0.009213024135621674,-0.016495505808812188
1987-02-11,-0.02990984391786296,0.004797001318909344,-0.0069841816353214585,-0.007910041410044116,0.0034173813613708375,-0.011385318992336257,0.011154354913782772,0.02527441115837623,0.006645710788041357
1987-02-12,-0.03738318140581759,-0.005821180032929429,-0.013158843004064464,-0.0009682940768339442,0.0013320521002057983,0.01471807589572401,0.005242080334709307,-0.015204184460393698,0.020449514429925725
1987-02-13,0.0006094854814050177,-0.0044112526762976395,0.01256307165259587,-0.006320665599263316,0.003242897774915948,-0.00026852776361316853,-0.0086029619911493,-0.0024991862717564416,-0.027315149508575377
1987-02-18,0.010191493158993757,0.0032075778118552858,0.006749652825046785,-0.006812149752072829,-0.005517638344386691,-0.004000618935868495,-0.04580627088456394,-0.005880963785033378,-0.026396634860786007
1987-02-19,0.021266105533034,8.307473819312754e-05,0.009759515377521129,-0.015774364459478447,0.0033531957545313534,-0.04475606241035307,0.015553223756343494,-0.011106430390682504,-0.013565507807090166
1987-02-20,0.025323392556350723,-0.0024771581060251346,0.010604204199331124,-0.004791821927481084,0.0034760712420062374,-0.021966351512756006,-0.000560567659272572,0.005755122429658928,0.013229792969009812
1987-02-23,0.0003835046285041539,0.001254036832063891,-0.024403585148081757,-0.010654367772372235,0.011880422588262418,-0.039471423966656545,0.015591596067896833,0.003799045135757244,0.01077440579907299
1987-02-24,0.009456083555982674,0.002946874693293402,0.006240570268835019,-0.008673309799269077,0.011775187965283838,-0.0024553727867554025,-0.01521329719043948,-0.0013451932799771246,-0.042731554045266185
1987-02-25,-0.01231216153915407,-0.0029495255397530146,0.004037478691112085,-0.006093242627186544,0.0026075535974405812,-0.0013045330831406468,0.011394978649027858,-0.011900770290558221,-0.015769873289558443
1987-02-26,0.003894216962146194,-0.006939492962903533,-0.011231752931699684,-0.00012398140612017092,0.010174245143305255,0.012265164281906578,0.013464938489122493,-0.009771256565389167,0.011958617541074412
1987-02-27,0.01606267874599303,0.0004148663214032914,0.01425674752403306,-0.01369562125819047,0.013139014297112433,0.0023792833224020767,0.04473479334886522,-0.009578649477312039,-0.001881330944823004
1987-03-02,0.019099173623505612,0.0017256251328981705,0.007582726666714213,-0.008765372745052917,0.0036327072905692316,0.00839823407733123,0.029061214837291887,0.0049435659118422254,0.005686134393615199
1987-03-03,-0.02490481393608151,-0.0024869138825583227,-0.0188449383254677,0.03139565616394575,0.00107545857228518,-0.011175436829701617,0.007432880466224629,0.009729322316440463,-0.026874659560532234
1987-03-04,0.014282792921778913,-0.0031698567187497693,0.005948791754738437,-0.005882425765874111,0.003271140600311904,0.013869126382896982,-0.012933583926543335,-0.01306592473045444,-0.016754804841939593
1987-03-05,0.012535295743159574,0.008333413623811108,0.010268193186497512,0.0008094227336134432,-0.126512208641454,-0.01696485774169703,-0.0002851508148617645,0.016070011889636186,0.01462129077473456
1987-03-06,0.009018017510487869,0.0027743871889243715,-0.015784012681551947,-0.005625681793842054,0.004413013004162037,-0.002319950220755777,0.014510219836313861,0.012233932844886705,-0.002495378231563514
1987-03-09,0.018199609260477374,0.004917106303783315,0.004876818288716007,-0.006033990397788324,0.0031697718336306216,-0.0774634020866387,-0.02089686867581064,0.009698616728867604,0.002057984096683828
1987-03-10,-0.015763277487386113,-0.0029708033305334593,0.004388581504617067,-0.021252115489257886,0.0053332645840198315,-0.009082416295269752,0.012220880362821967,-0.006034460117654037,-0.01207434983094473
1987-03-11,-0.00011362143859705856,0.004520253365431785,-0.003214416999876642,-0.004755559769569325,0.01369539817746147,-0.0008161135531291794,-0.02883481757910676,0.007608405756198182,0.016101999740860767
1987-03-12,0.008753684875208386,0.003078260992583108,-0.011596023753736466,-0.014072273821781622,0.004853551543208431,0.0472465908305108,-0.005869937187811061,-0.002824645446263353,0.0006641431792389204
1987-03-13,0.020701838037411747,0.004723425565615138,-0.011856860639422864,-0.004461341651591314,-0.024243196189961017,-0.0016339974003333672,0.0007665356683603606,-0.006198013956920897,-0.0005083287723853932
1987-03-16,0.008388996666714084,-0.003347910547660116,-0.006717080685381394,-0.0003152709137536046,0.004790365548574236,0.00035655701489633245,-0.047129311398988384,-0.009708152704785117,0.006891822739150725
1987-03-17,0.01485037740254534,-0.002080029916578384,-0.001931393290655033,0.005573279633397036,0.007433454083274352,0.0008118998898462783,-0.0050890608730576395,-0.007185856376718099,0.024261183722108625
1987-03-18,-0.00425096650154096,0.0040088547559433306,-0.0005632127227792388,-0.005161553331493771,0.003911918885369992,0.02998607508977812,-0.03680348475690334,0.013434663931241306,0.004737929443159317
1987-03-19,-0.0022787696401981167,0.004353653150165692,0.0042798604139164045,-0.00420642739736725,0.004736292684004471,0.015198931985066732,0.015541602198314564,-0.008176327327163474,-0.010709524982790404
1987-03-20,-0.004834665851363458,-0.006009337593829063,-0.011037198604418007,-0.0027192059275050993,0.005893363889137472,0.0337883991521916,-0.007483712791254951,0.004630648445323389,0.00671460114856245
1987-03-23,0.020279425291756404,-0.00042583879381082545,0.0015096699740071912,-0.0027476313446168276,0.0054733412456573005,-0.03695621870872264,-0.012072370428176394,-0.02056339251167389,0.0010231545431852308
1987-03-26,-0.015966394030058763,0.0003158425285993381,-0.005761356674057416,-0.0024894396008251756,-0.004975079463824379,0.03587898955650522,0.01034640218850778,0.006832857624466171,-0.01895975366724859
1987-03-27,-0.01639923400341871,0.002848581182488958,0.01165443443305349,-0.0004824471030346393,0.0032836484450701436,-0.0015160391410959026,-0.0603330617471744,0.021829297438612533,0.006534412469288382
1987-03-30,0.001139352788283872,0.008148947005985233,-0.004371572294746742,-0.000953259164131156,0.0029233741580867853,-0.002840721932352949,-0.009136919630773134,1.018980326203834e-05,-0.02363934057321886
1987-03-31,-0.013089546177151867,-0.0018275034538404408,-0.011469951044363335,0.007041553229070031,-0.014262228700264596,0.0006625870328878513,-0.007647723733422779,0.005976289002395308,-0.00017478644018886942
1987-04-01,-0.012141380317589281,0.008478601232185391,-0.024180350714890674,-0.004030413512551722,0.0035258514129195362,0.03188293196246619,0.019233603836766283,0.0015207287349430596,-0.023222753605610522
1987-04-02,-0.004538080150377299,-0.001765045370857741,-0.043010007661951864,0.008759404664149931,0.005397028880415498,-0.017038052858345337,-0.007062952307437776,-0.006286479071414245,0.00552918461199566
1987-04-03,-0.007569259572757851,0.002285081348353474,0.009607425832957001,-0.00422522737062933,0.006013887431941612,-8.002281037954721e-05,0.004175293125480338,-0.0035134014830019763,-0.004281113840862414
1987-04-06,0.006783287569810312,0.0037539902070543134,-0.008029769712309915,-0.0030655691431911527,0.0056316005617882865,0.01742802592381742,-0.011377844578355497,0.0035161188469373748,0.011190881785774926
1987-04-07,0.014636228906229853,0.008421885906069095,0.0012448834459339079,-0.010967675662073736,0.004041036721962667,-0.004068162520362106,0.0009114495766447251,0.00833208921911553,-0.014278571930062043
1987-04-08,0.020884413121200446,0.0005215991574951807,-0.0008928991440233353,-0.003413675047634687,0.005117521296792646,-0.03737021520387156,-0.009765262062772874,0.004184421561157945,-0.0025833946503330827
1987-04-09,0.006356323874544186,0.006756901062365245,-0.004436005036823883,-0.0010464068205761653,0.00484664239460427,-0.0015049203219505108,-0.005782713630906449,0.016605804730840015,0.0032371260613990455
1987-04-10,0.007102779717224936,-0.004992748850806215,-0.010675785926504158,-0.002124254421795004,0.004019703589255524,-0.0011801359144501264,0.015868433252047343,-0.014096478379574668,0.014400334154226478
1987-04-13,0.00906103197187855,0.009620279227160912,-0.017131121351718445,-0.0009743594386130163,0.002190089790702501,-0.0018985993445277208,-0.012824678573845638,-0.007650315409196234,0.01917185113136551
1987-04-14,0.01869561901588702,-0.0007142367301813312,0.0027501112775768386,-0.0006816690527991275,0.022669875320000935,-0.0010804096162276016,-0.009069922783509647,-0.0013611407252865464,-0.021914697184264715
1987-04-15,-0.02675408951515531,-0.009435271950268708,0.010055988762201616,0.031156254815128376,0.007328063532134598,-0.0009727481728562299,0.0006318370767820819,-0.0038816719663637574,-0.02062305015865213
1987-04-16,0.009922611402122113,-0.0025603578771362435,0.004569196859790117,0.005685793706215762,0.006397755299180985,-0.0015376000031869963,-0.0007148780445622965,-0.00499383869698328,-0.0013554344217439709
1987-04-21,0.018060440951222473,0.0010600854881246645,-0.014329612873184013,-0.004888981151226595,0.00650003539638616,0.00071387587746639,-0.04701050950657369,-0.012498606845292097,0.01154223577018998
1987-04-22,-0.005245988699921077,-0.00032990353301073764,0.020149202161501636,-0.0014924355964553546,0.00211003207657266,0.004452941106533079,-0.025150817588109796,-0.016338185818945933,0.0047275463792629605
1987-04-23,0.006328674771319985,0.003235228311139187,0.01850984668863421,0.007835442350845118,0.005819228658580488,-0.0007581702734393034,0.0032781995897832542,-0.01079127024163173,-0.010354431932933152
1987-04-24,-0.015256279883806812,0.004575156577806052,-0.007244408253958483,0.0003374624782796024,0.021549096711280902,0.01376986963253468,0.06604207452258451,-0.006195992435770708,-0.015605491764504036
1987-04-27,-0.00839866674160249,-0.009714251730915164,0.018005820248603435,-0.0023135610129238,0.0033132012680393112,-0.0012059709200408029,-0.007064563580845733,-0.0007214423108848065,-0.013651800934930847
1987-04-28,0.002802787157776588,0.007714827934508751,0.00277667974229074,-0.0021086644801235235,0.0043640763051801,0.010081371176805087,-0.010281743815481822,0.02221968003890875,-0.0004100766188803104
1987-04-29,0.013668537230125642,0.0125907271013863,-0.0010596764122996127,-0.0024632504142960325,0.023495950411610844,0.01812558420591322,0.02323560629586518,-0.033518451315690506,-0.006766331220278067
1987-04-30,0.007760917837732466,0.004857769095474343,0.00801020711098132,-0.002797213280741704,0.005994438030051958,0.009143013522095587,0.004153769402611878,0.023444826584889646,0.0016947425557987407
1987-05-01,-0.01015481887223184,-0.0021806999848948947,-0.0006935752986675026,0.04027748286011612,0.003957233755566912,0.033754993671364204,-0.08164788738634861,0.025960796936787482,-0.00891642511165674
1987-05-04,0.009464851435170073,0.007781754063735332,0.011015867687503803,-0.00048742709678026107,0.004626439116868883,0.004973079070575055,0.009538082430290808,0.006370428847530401,0.011835698980240821
1987-05-05,0.0078100456572873424,-0.010036198542894458,-0.01049940789271735,-0.004610727093357681,0.016427007403161803,0.04276507793812666,-0.012919405579749632,-0.015831918213762796,-0.0062371985194413
1987-05-06,0.005811996104571508,0.002336409807046365,-0.004084802612981904,-0.001234196768219209,-0.005713133709749878,0.002476158074259857,0.016413972260830172,0.017157172276510705,-0.003616698483285553
1987-05-07,-0.003578614223326445,0.01899265099272708,0.0020468905532942394,-0.001055673687124538,0.0021345335760961917,0.014481369606057136,-0.0017227748941294726,0.00704092715529514,0.010889985574066547
1987-05-08,0.00431043254067165,0.005626437283223055,0.00591183176055235,0.006802809127506775,0.003464136143786425,0.00772310873515506,-0.0020136024709240205,-0.0034530907251620504,0.016981833561800136
1987-05-11,0.004486392600388713,0.014954656510466761,0.020549604881715464,0.0006099771002836595,0.0024668879704368564,0.008154255882240318,0.04287634393942203,0.003983482068926141,0.006141045870331552
1987-05-12,-0.026930614054430962,-0.02367149980878035,-0.01042704398850226,0.04000349634785891,0.00316963080563974,-0.015544362217427344,-0.029086613929277378,-0.016649890731991558,-0.01750981435336656
1987-05-13,-0.013333307589282143,0.013575174262924294,-0.009037875784406003,-0.0006863125574678029,0.012753440957965177,0.0031807074134990823,-0.013787550408226226,0.021180879005368095,0.015420269926319953
1987-05-14,0.006469481328694113,0.005951232249239177,-0.025062342186630948,0.03915636665757886,0.0051116436507311555,0.00639857760186505,0.0012462792525242058,-0.0055464222688790706,0.011208205247870777
1987-05-15,-0.005243988265192715,-0.005325647056297927,-0.0025961196334415566,0.0012458740908861433,0.002908390755038111,-0.010660350279838372,0.020523094239979403,-0.004547599180312445,-0.017590677437745176
1987-05-18,-0.029435062927621873,-0.03792170588808268,-0.0053206151002045746,-0.024058569332975482,0.0013618004743981165,-0.013791889705646612,0.00923257077866314,-0.02720900041858003,-0.011677155620165242
1987-05-19,0.008570688084312604,0.008953673878603548,-0.0011677605049867307,0.009182096722787324,0.018279657353265037,-0.010173717719402555,-0.0068467224715356885,0.006601323557203857,-0.010832166770142643
